position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Sienna,Loscil & Lawrence English,Chroma,5:34,334,-ZC8o6rIcwk,INDIFFERENT,False
2,Outside In,We Dream of Eden,Innerspace,3:09,189,NyguMxVh6z0,INDIFFERENT,False
3,Haoda,Michiru Aoyama,Ori,2:34,154,N00D8DaOJD0,INDIFFERENT,False
4,Blanc,Cardamom,Range,3:25,205,5XJO2tuAY-A,INDIFFERENT,False
5,Cast in Lemon & Sand,Heathered Pearls,Body Complex,1:45,105,gfL-AuNCtVk,INDIFFERENT,False
6,Gentle Rays of Light,Astropilot,Gentle Rays of Light,2:06,126,VcynArZUA5k,INDIFFERENT,False
7,In Motion,Ann Annie,Wander Into,3:58,238,z42Up1OIxUQ,INDIFFERENT,False
8,Sweet Instability,Suso Sáiz,Resonant Bodies,3:54,234,CO8t-l3CdC4,INDIFFERENT,False
9,Weep,Fading Language,Weep,4:57,297,llvFH3x_e1o,INDIFFERENT,False
10,Calm Rivers,La Reve,Wings of Glass,3:04,184,pA4FiJU5weM,INDIFFERENT,False
11,An Ending (Ascent),Brian Eno,Apollo: Atmospheres And Soundtracks (Extended Edition),4:25,265,XbL9DT4QFc8,INDIFFERENT,False
12,Steep Hills of Vicodin Tears,"A Winged Victory for the Sullen, Adam Wiltzie, Dustin O'Halloran",A Winged Victory for the Sullen,4:27,267,1Fl9Nv-gL9I,INDIFFERENT,False
13,The Fog,Realizer,The Fog,1:30,90,XqOx9Lx6Wjg,INDIFFERENT,False
14,Iterative Calm,Doug Blimpstein,Iterative Calm,3:40,220,PcOX4MOJCdY,INDIFFERENT,False
15,Slow Wave,Rhucle,Slow Wave,3:20,200,eAv6bSiGvdY,INDIFFERENT,False
16,beyond horizons,our distant worlds,sleeping moons,3:15,195,mq39o5kLSl4,INDIFFERENT,False
17,Laugh Shattered,Solo Andata,In The Lens,3:03,183,t9kXFEAe1_k,INDIFFERENT,False
18,Pondering Life,Emblemic X,Pondering Life,2:37,157,gKSU5ea-FkA,INDIFFERENT,False
19,Home,Murphy Cooper,Home,3:06,186,J8ljVYAussA,INDIFFERENT,False
20,Telegram,Beautumn,Bordeaux,4:32,272,zrmXx9wbFcI,INDIFFERENT,False
21,Ongoing,Joseph Martins,Leaf Warbler,3:40,220,WUQ2xMC1d2s,INDIFFERENT,False
22,The Prelude To,Lawrence English,A Colour For Autumn,2:17,137,MfmT776tflM,INDIFFERENT,False
23,essence,Antarctic Wastelands,luminance,3:00,180,Dq2TtHyNam8,INDIFFERENT,False
24,Fragment II,Library Tapes,Fragment,4:01,241,Fq8lS-mSeoY,INDIFFERENT,False
25,Crook'd,Sean Angus Watson,Pulled Into a Dream,2:53,173,zMEZh-aYWRQ,INDIFFERENT,False
26,Tranquil Encounter,Astron,Little Moments & Tranquil Encounter,4:19,259,4HCRb5EwJvU,INDIFFERENT,False
27,Any Colour You Like,Pink Floyd,The Dark Side of the Moon,3:27,207,e3n4fRYTc94,INDIFFERENT,False
28,Poa Alpina,Biosphere,Substrata + Man with a Movie Camera,4:12,252,xc7atbM0k6g,INDIFFERENT,False
29,Erde,Still Harbours,Armature,6:00,360,lQOrqOMzbo0,INDIFFERENT,False
30,Deep Waters,Infinity Fields,Infinite Waters,4:30,270,V3uj_LuUzyI,INDIFFERENT,False
31,The Piano Drop,Tim Hecker,"Ravedeath, 1972",2:54,174,jlfwZDR_1Hg,INDIFFERENT,False
32,An Excrement Suite for Voices Lost Again,Kyle Bobby Dunn,Kyle Bobby Dunn and the Infinite Sadness,4:07,247,1XbsjKYkBXM,INDIFFERENT,False
33,On the Surface,Warmth,On the Surface,2:45,165,VJyCsYdjljg,INDIFFERENT,False
34,Where the Light Comes In (Loscil Remix),Sarah Neufeld,Where the Light Comes In (Loscil Remix),5:00,300,Wq4xxI9UNlY,INDIFFERENT,False
35,Mørkeblå,"Chihei Hatakeyama, Pjusk",Svaberg,13:03,783,xNdgEPS18pU,INDIFFERENT,False
36,Until We Meet Again,Hermanos Gutiérrez,Sonido Cósmico,3:02,182,lQditr-GdEw,LIKE,False
