position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Six White Horses,Tommy Cash,Six White Horses,2:51,171,NNTj9-iH2zE,INDIFFERENT,False
2,Brand New Goodbye Song,Waylon Jennings,Ol' Waylon,2:53,173,nBdklxGn4vw,INDIFFERENT,False
3,Brokedown Palace (Live) [2004 Remaster) (Live; 2004 Remaster),Grateful Dead,Dead Set (Live),5:48,348,-9HepG1Z4fI,INDIFFERENT,False
4,Forgiving You Was Easy,Willie Nelson,Me and Paul,2:52,172,RvLvEEcBlk8,INDIFFERENT,False
5,Don't Be Angry,Stonewall Jackson,American Originals,2:59,179,5YysB4lJvTA,INDIFFERENT,False
6,"Cold, Cold Heart",Hank Williams,Memorial Album (Expanded Edition),2:46,166,DhGLg3biWrw,INDIFFERENT,False
7,Huntsville,"Merle Haggard, The Strangers",Someday We'll Look Back,3:07,187,VQY53PEL_p8,INDIFFERENT,False
8,Old Habits,"Hank Williams, Jr.",Habits Old And New,3:04,184,uDFWvJF84RU,INDIFFERENT,False
9,Good At Losing,Charley Crockett,$10 Cowboy,3:45,225,uVlHMrpN_qk,INDIFFERENT,False
10,Devil Blues,Sylvester Weaver,Sylvester Weaver Vol. 2 (1927),3:05,185,UDsWPM0g_0M,INDIFFERENT,False
11,Catfish John (Rerecorded),Johnny Russell,Johnny Russell: All-Time Greatest Hits,2:59,179,zmXDzeyAOPw,INDIFFERENT,False
12,Hard Headed Me,Roger Miller,King Of The Road: The Genius Of Roger Miller,2:33,153,Jxl2sCuKdj0,INDIFFERENT,False
13,Love In The Hot Afternoon,Gene Watson,Love In The Hot Afternoon,3:20,200,5JsQNPJ8yNs,INDIFFERENT,False
14,Why Me,Kris Kristofferson,Jesus Was a Capricorn,3:27,207,WWYdbAjAoFo,INDIFFERENT,False
15,Bury The Bottle With Me,Dick Curless,The Long Lonesome Road,2:49,169,qCBpCp30Jz4,INDIFFERENT,False
16,There’s A Song On The Jukebox,Mike Lunsford,Super Hits,2:33,153,Jp_TnClkTc4,INDIFFERENT,False
17,Angeline,Ed Bruce,Cowboys & Dreamers,3:06,186,STSPBETg_zQ,INDIFFERENT,False
18,The Farmer And The Lord,Walter Brennan,Old Rivers,2:20,140,zyc8QzYA2I4,INDIFFERENT,False
19,I Hope It Rains At My Funeral,Tom T. Hall,"Tom T. Hall - Storyteller, Poet, Philosopher",3:29,209,ipXbSK-KDZs,INDIFFERENT,False
20,Act Naturally,Buck Owens,"All-Time Greatest Hits, Vol. 1",2:24,144,j51tjXACXhw,INDIFFERENT,False
21,Evangelina,Hoyt Axton,Fearless,3:34,214,FF-foAjpOIg,INDIFFERENT,False
22,Golden Ring,"George Jones, Tammy Wynette",Golden Ring,3:05,185,kEaOX6S3O3g,INDIFFERENT,False
23,Barstool Mountain,Moe Bandy,It's A Cheating Situation,2:45,165,9ArD2jT6Z_A,INDIFFERENT,False
24,There's a Song on the Jukebox (Rerecorded),David Wills,Country Drinking Songs,2:39,159,iWslonJUOME,INDIFFERENT,False
25,The Window Up Above,Mickey Gilley,Ten Years Of Hits,2:36,156,NnPQClw-0kY,INDIFFERENT,False
26,I'm So Tired Of It All,Orquestra Was,"Forever's A Long, Long Time",3:37,217,bRRxBKSoDvo,INDIFFERENT,False
27,The Cold Hard Facts of Life,Porter Wagoner,The Cold Hard Facts of Life,3:13,193,Ko0vugQ3bv0,INDIFFERENT,False
28,The Bandit,Jerry Reed,East Bound and Down,2:18,138,uj1HJvlk044,INDIFFERENT,False
29,Psycho,Eddie Noack,Presenting Eddie Noack,3:37,217,D5fwtrD_uCM,INDIFFERENT,False
30,Roll On Mississippi,Charley Pride,Roll On Mississippi,3:34,214,jYoeXD4gqHU,INDIFFERENT,False
31,Tequila Sheila,Bobby Bare,Kings & Queens Of Country,4:08,248,cRjd8RbNn8s,INDIFFERENT,False
32,Ridin' My Thumb To Mexico,Johnny Rodriguez,All I Ever Meant To Do Was Sing,2:10,130,GPJLL-TxjM0,INDIFFERENT,False
33,"Play, Guitar Play",Conway Twitty,Play Guitar Play,3:22,202,YLni2yppCdw,INDIFFERENT,False
34,Slipping Around,Ernest Tubb,The Very Best Of Ernest Tubb,2:49,169,_-1wNOE-UK8,INDIFFERENT,False
35,The Way It Was in '51 (Tribute To Merle Haggard),David Frizzel,The Way It Was in '51 (Tribute To Merle Haggard),3:35,215,8uFoFWLet-4,INDIFFERENT,False
36,I Don't Remember Loving You,John Conlee,Classics,3:50,230,kJNaExtFnWk,INDIFFERENT,False
37,Psycho,Jack Kittel,Psycho,3:44,224,15LuS4NiOLk,INDIFFERENT,False
