position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,El Fantasma,Hermanos Gutiérrez,Sonido Cósmico,3:04,184,_MGo4X68xJA,INDIFFERENT,False
2,Denna,Finnegan Tui,"Lost Tales, Vol. 1",3:31,211,8ZNucRs1hf8,INDIFFERENT,False
3,Stave Peak,Loscil,Coast / Range / Arc,6:41,401,v5ke9itwVIU,INDIFFERENT,False
4,Serenade of Water,Men I Trust,Untourable Album,3:06,186,zLdT_0YfPLk,INDIFFERENT,False
5,The Fog,Realizer,The Fog,1:30,90,XqOx9Lx6Wjg,INDIFFERENT,False
6,Dying Alone,Hammock,Dying Alone,3:55,235,LFE7JeF56SY,INDIFFERENT,False
7,Calm Rivers,La Reve,Wings of Glass,3:04,184,pA4FiJU5weM,INDIFFERENT,False
8,An Ending (Ascent),Brian Eno,Apollo: Atmospheres And Soundtracks (Extended Edition),4:25,265,XbL9DT4QFc8,INDIFFERENT,False
9,Outside In,We Dream of Eden,Innerspace,3:09,189,NyguMxVh6z0,INDIFFERENT,False
10,Sweet Instability,Suso Sáiz,Resonant Bodies,3:54,234,CO8t-l3CdC4,INDIFFERENT,False
11,Celestial Lift,Tehan Form,Celestial Lift,2:53,173,dhABmwFbw6A,INDIFFERENT,False
12,Haul (Radio Edit) (feat. Mohna),Christian Löffler,Haul,3:38,218,x8kMzAmfNEk,INDIFFERENT,False
13,Being (Midori Hirano Rework),"Balladeste, Midori Hirano",Being (Midori Hirano Rework),3:11,191,evrXOeygThs,INDIFFERENT,False
14,Emancipation,Helios,Eingya,2:35,155,EUFVISM4PGc,INDIFFERENT,False
15,Vårsøg (Arr. for Violin and Orchestra by Ben Palmer),"Arctic Philharmonic, Eldbjørg Hemsing",Vårsøg (Arr. for Violin and Orchestra by Ben Palmer),3:41,221,XBgYZtAbkik,INDIFFERENT,False
16,Last Light,Anders Schill Paulsen,Last Light,2:51,171,vp3Exd9Z4-c,INDIFFERENT,False
17,a familiar feeling,alixe.,a familiar feeling,2:59,179,Aupt2_jyW9w,INDIFFERENT,False
18,Chasing Cloud Nine,LUCHS,Chasing Cloud Nine,2:42,162,CPvj4moLBvA,INDIFFERENT,False
19,it's_cold_here,Star,it's_cold_here,3:07,187,Gxbwc1VfgYU,INDIFFERENT,False
20,Forms,Cardamom,Forms,3:01,181,Ijx6qgW_-ZM,INDIFFERENT,False
21,Words (Strings Version),"Oscar Pascasio, Rabelius",Words (Strings Version),3:42,222,YOSlq2H92tE,INDIFFERENT,False
22,Weightless Moments,Mathilda Skonare Karlsson,Weightless Moments,3:12,192,XIATu1fw_wg,INDIFFERENT,False
23,"Winter, Within",Benjamin Gustafsson,"Winter, Within",3:12,192,CU79h-eN5EA,INDIFFERENT,False
24,Time Travel,Antologie,Time Travel,3:05,185,QNHraCYv8Gg,INDIFFERENT,False
25,hope to see you again,Antent,hope to see you again,2:28,148,KQ5qkE584IU,INDIFFERENT,False
26,Sept Douleurs,"Alexandra Hamilton-Ayres, Her Ensemble",Play Echoes,3:55,235,BcikWyKpatM,INDIFFERENT,False
27,Hohenbol,Feldgeister,Between Camerae,3:20,200,hSzmR10T1hs,INDIFFERENT,False
28,"Fauna, Pt I",Gidge,Autumn Bells,3:34,214,ZPsRj20nuuA,INDIFFERENT,False
