position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Fine Anyway,Rogér Fakhr,Fine Anyway (Habibi Funk 016),2:44,164,UKhL5cO8Ssk,INDIFFERENT,False
2,The Lost Mine of the Chisos,Bill Staines,Just Play One Tune More,3:44,224,AdhE7UmXl7A,INDIFFERENT,False
3,Church Street Blues,Tony Rice,Church Street Blues,3:09,189,UHYkvDo2rXc,INDIFFERENT,False
4,Let No Man Steal Your Thyme,Sandy Denny,Early Home Recordings,2:25,145,VTV5YKAHQC4,INDIFFERENT,False
5,Ramblin' on My Mind,Robert Johnson,The Complete Recordings (41 Tracks),2:54,174,C6kp1yjpTO4,INDIFFERENT,False
6,In the Pines,The Kossoy Sisters,Bowling Green and Other Folk Songs from the Southern Mountains,3:19,199,WC3Yw59KMMw,INDIFFERENT,False
7,Reefer Head Woman,Jazz Gillum,Jazz Gillum Vol. 1 1936-1938,3:04,184,Rdkc4G8KbAc,INDIFFERENT,False
8,Cowpoke,Hank Williams Jr.,Ballads Of The Hills & Plains,2:08,128,3oLPB4J3rM4,INDIFFERENT,False
9,I'll Lay Back Down,The Brudi Brothers,,2:17,137,mU6uHS97Cz4,INDIFFERENT,False
10,Saskatchewan in 1881,Colter Wall,Songs of the Plains,2:52,172,u8EGcDJex4w,INDIFFERENT,False
11,Say No to the Devil,Reverend Gary Davis,If I Had My Way: Early Home Recordings,3:21,201,0VzKp0qcwys,INDIFFERENT,False
12,Hard Luck & Circumstances,Charley Crockett,Hard Luck & Circumstances,3:05,185,cnjfEGezbxk,INDIFFERENT,False
13,Crying Shame,Clifton Hicks,Old Leatherstocking,3:04,184,uMwh7xJaQLw,INDIFFERENT,False
14,"Don't Think Twice, It's All Right (Album Verison)",Ramblin' Jack Elliott,Young Brigham,3:52,232,OeucVztLMh0,INDIFFERENT,False
15,Sittin On Top Of The World,Doc Watson,Doc Watson,2:39,159,gI27dp3sNYI,INDIFFERENT,False
16,Angel Band,"The Clinch Mountain Boys, The Stanley Brothers",Angel Band: The Classic Mercury Recordings,2:16,136,YbWNbnopZoo,INDIFFERENT,False
17,Devil Blues,Sylvester Weaver,Sylvester Weaver Vol. 2 (1927),3:05,185,UDsWPM0g_0M,INDIFFERENT,False
18,Better World A-Comin',Woody Guthrie,"Hard Travelin': The Asch Recordings, Vol. 3",3:07,187,gPeB7HXnTlw,INDIFFERENT,False
19,"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",Waylon Jennings,Ol' Waylon,3:23,203,3EKHUA1aBLA,INDIFFERENT,False
20,Over Yonder In The Graveyard,Ola Belle Reed,Ola Belle Reed & Family,3:07,187,Lrklhjt4pv8,INDIFFERENT,False
21,First Shot Missed Him,Mississippi John Hurt,Last Sessions,1:45,105,_0lWOwH_VgE,INDIFFERENT,False
22,Untrue Blues,Blind Boy Fuller,East Coast Piedmont Style,2:50,170,HEdJJs9d054,INDIFFERENT,False
23,Psycho,Eddie Noack,Presenting Eddie Noack,3:37,217,D5fwtrD_uCM,INDIFFERENT,False
24,Crawlin' King Snake,John Lee Hooker,Is He The World's Greatest Blues Singer?,2:42,162,rbaeDaeqxIQ,INDIFFERENT,False
25,Big Rock Candy Mountain,Norman Blake,"O Brother, Where Art Thou? (Music From The Motion Picture / Deluxe Edition)",2:19,139,qKTOUG4PNgc,INDIFFERENT,False
26,Police Dog Blues,Blind Blake,All the Published Sides,2:54,174,u5bKFqlebzg,INDIFFERENT,False
27,Going to Your Funeral in a Vee Eight Ford,Buddy Moss,"Buddy Moss, Vol. 3 (1935-1941)",3:05,185,k_Uy58GA2SE,INDIFFERENT,False
28,Honey Babe Blues,Doc & Merle Watson,Sittin' Here Pickin' the Blues,3:27,207,JP-U8hrQTwc,INDIFFERENT,False
29,Don't Go To Strangers,J.J. Cale,Naturally,2:24,144,JKbcXFvXn3E,INDIFFERENT,False
30,Whistle Stop,Roger Miller,"Dear Folks, Sorry I Haven't Written Lately",2:07,127,Wry_ABzCCa4,INDIFFERENT,False
31,Stack O'lee,Doc & Merle Watson,Ballads From Deep Gap,3:56,236,LlY81YVF2BA,INDIFFERENT,False
32,In The Pines,Bill Monroe & The Bluegrass Boys,Anthology,3:11,191,hDKtZ54D7yQ,INDIFFERENT,False
